LOCATION,Country,Commodity,TIME,Value
EGY,Egypt,Beef and veal,1993,6.194
EGY,Egypt,Beef and veal,1994,6.371
EGY,Egypt,Beef and veal,1995,6.115
EGY,Egypt,Beef and veal,1996,6.309
EGY,Egypt,Beef and veal,1997,6.875
EGY,Egypt,Beef and veal,1998,6.918
EGY,Egypt,Beef and veal,1999,7.155
EGY,Egypt,Beef and veal,2000,7.349
EGY,Egypt,Beef and veal,2001,6.278
EGY,Egypt,Beef and veal,2002,7.698
EGY,Egypt,Beef and veal,2003,7.135
EGY,Egypt,Beef and veal,2004,7.455
EGY,Egypt,Beef and veal,2005,8.023
EGY,Egypt,Beef and veal,2006,8.549
EGY,Egypt,Beef and veal,2007,9.1
EGY,Egypt,Beef and veal,2008,7.24
EGY,Egypt,Beef and veal,2009,7.979
EGY,Egypt,Beef and veal,2010,8.214
EGY,Egypt,Beef and veal,2011,8.268
EGY,Egypt,Beef and veal,2012,7.819
EGY,Egypt,Beef and veal,2013,6.849
EGY,Egypt,Beef and veal,2014,7.849
EGY,Egypt,Beef and veal,2015,9.446
EGY,Egypt,Beef and veal,2016,8.282
EGY,Egypt,Beef and veal,2017,7.578
EGY,Egypt,Beef and veal,2018,8.286
EGY,Egypt,Beef and veal,2019,7.289
EGY,Egypt,Beef and veal,2020,6.598
EGY,Egypt,Beef and veal,2021,6.566
EGY,Egypt,Beef and veal,2022,6.529
EGY,Egypt,Beef and veal,2023,6.521
EGY,Egypt,Beef and veal,2024,6.516
EGY,Egypt,Beef and veal,2025,6.497
EGY,Egypt,Beef and veal,2026,6.472
EGY,Egypt,Beef and veal,2027,6.45
EGY,Egypt,Beef and veal,2028,6.432
EGY,Egypt,Beef and veal,2029,6.413
EGY,Egypt,Beef and veal,2030,6.392
ETH,Ethiopia,Beef and veal,1990,0
ETH,Ethiopia,Beef and veal,1991,0
ETH,Ethiopia,Beef and veal,1992,0
ETH,Ethiopia,Beef and veal,1993,3.021
ETH,Ethiopia,Beef and veal,1994,2.918
ETH,Ethiopia,Beef and veal,1995,2.883
ETH,Ethiopia,Beef and veal,1996,3.173
ETH,Ethiopia,Beef and veal,1997,3.114
ETH,Ethiopia,Beef and veal,1998,3.068
ETH,Ethiopia,Beef and veal,1999,3.155
ETH,Ethiopia,Beef and veal,2000,3.108
ETH,Ethiopia,Beef and veal,2001,3.118
ETH,Ethiopia,Beef and veal,2002,3.518
ETH,Ethiopia,Beef and veal,2003,3.281
ETH,Ethiopia,Beef and veal,2004,3.167
ETH,Ethiopia,Beef and veal,2005,3.212
ETH,Ethiopia,Beef and veal,2006,3.331
ETH,Ethiopia,Beef and veal,2007,3.15
ETH,Ethiopia,Beef and veal,2008,3.209
ETH,Ethiopia,Beef and veal,2009,2.914
ETH,Ethiopia,Beef and veal,2010,3.347
ETH,Ethiopia,Beef and veal,2011,3.158
ETH,Ethiopia,Beef and veal,2012,2.546
ETH,Ethiopia,Beef and veal,2013,2.501
ETH,Ethiopia,Beef and veal,2014,2.708
ETH,Ethiopia,Beef and veal,2015,2.69
ETH,Ethiopia,Beef and veal,2016,2.591
ETH,Ethiopia,Beef and veal,2017,2.545
ETH,Ethiopia,Beef and veal,2018,2.504
ETH,Ethiopia,Beef and veal,2019,2.421
ETH,Ethiopia,Beef and veal,2020,2.399
ETH,Ethiopia,Beef and veal,2021,2.303
ETH,Ethiopia,Beef and veal,2022,2.272
ETH,Ethiopia,Beef and veal,2023,2.275
ETH,Ethiopia,Beef and veal,2024,2.336
ETH,Ethiopia,Beef and veal,2025,2.378
ETH,Ethiopia,Beef and veal,2026,2.355
ETH,Ethiopia,Beef and veal,2027,2.324
ETH,Ethiopia,Beef and veal,2028,2.317
ETH,Ethiopia,Beef and veal,2029,2.313
ETH,Ethiopia,Beef and veal,2030,2.301
NGA,Nigeria,Beef and veal,1990,1.502
NGA,Nigeria,Beef and veal,1991,1.474
NGA,Nigeria,Beef and veal,1992,1.47
NGA,Nigeria,Beef and veal,1993,1.666
NGA,Nigeria,Beef and veal,1994,1.762
NGA,Nigeria,Beef and veal,1995,1.732
NGA,Nigeria,Beef and veal,1996,1.777
NGA,Nigeria,Beef and veal,1997,1.821
NGA,Nigeria,Beef and veal,1998,1.796
NGA,Nigeria,Beef and veal,1999,1.754
NGA,Nigeria,Beef and veal,2000,1.598
NGA,Nigeria,Beef and veal,2001,1.776
NGA,Nigeria,Beef and veal,2002,1.959
NGA,Nigeria,Beef and veal,2003,1.651
NGA,Nigeria,Beef and veal,2004,1.681
NGA,Nigeria,Beef and veal,2005,1.546
NGA,Nigeria,Beef and veal,2006,1.277
NGA,Nigeria,Beef and veal,2007,1.571
NGA,Nigeria,Beef and veal,2008,1.531
NGA,Nigeria,Beef and veal,2009,1.5
NGA,Nigeria,Beef and veal,2010,1.359
NGA,Nigeria,Beef and veal,2011,1.509
NGA,Nigeria,Beef and veal,2012,1.213
NGA,Nigeria,Beef and veal,2013,1.548
NGA,Nigeria,Beef and veal,2014,1.522
NGA,Nigeria,Beef and veal,2015,1.491
NGA,Nigeria,Beef and veal,2016,1.128
NGA,Nigeria,Beef and veal,2017,1.105
NGA,Nigeria,Beef and veal,2018,1.138
NGA,Nigeria,Beef and veal,2019,1.151
NGA,Nigeria,Beef and veal,2020,1.177
NGA,Nigeria,Beef and veal,2021,1.159
NGA,Nigeria,Beef and veal,2022,1.126
NGA,Nigeria,Beef and veal,2023,1.111
NGA,Nigeria,Beef and veal,2024,1.103
NGA,Nigeria,Beef and veal,2025,1.099
NGA,Nigeria,Beef and veal,2026,1.089
NGA,Nigeria,Beef and veal,2027,1.079
NGA,Nigeria,Beef and veal,2028,1.071
NGA,Nigeria,Beef and veal,2029,1.064
NGA,Nigeria,Beef and veal,2030,1.059
ARG,Argentina,Beef and veal,1990,55.559
ARG,Argentina,Beef and veal,1991,51.817
ARG,Argentina,Beef and veal,1992,50.98
ARG,Argentina,Beef and veal,1993,51.678
ARG,Argentina,Beef and veal,1994,48.594
ARG,Argentina,Beef and veal,1995,43.693
ARG,Argentina,Beef and veal,1996,44.219
ARG,Argentina,Beef and veal,1997,44.86
ARG,Argentina,Beef and veal,1998,41.633
ARG,Argentina,Beef and veal,1999,45.76
ARG,Argentina,Beef and veal,2000,45.282
ARG,Argentina,Beef and veal,2001,43.988
ARG,Argentina,Beef and veal,2002,40.505
ARG,Argentina,Beef and veal,2003,41.864
ARG,Argentina,Beef and veal,2004,43.711
ARG,Argentina,Beef and veal,2005,42.824
ARG,Argentina,Beef and veal,2006,44.105
ARG,Argentina,Beef and veal,2007,47.41
ARG,Argentina,Beef and veal,2008,47.251
ARG,Argentina,Beef and veal,2009,46.961
ARG,Argentina,Beef and veal,2010,39.622
ARG,Argentina,Beef and veal,2011,38.402
ARG,Argentina,Beef and veal,2012,40.483
ARG,Argentina,Beef and veal,2013,43.585
ARG,Argentina,Beef and veal,2014,40.53
ARG,Argentina,Beef and veal,2015,41.193
ARG,Argentina,Beef and veal,2016,38.837
ARG,Argentina,Beef and veal,2017,40.445
ARG,Argentina,Beef and veal,2018,40.661
ARG,Argentina,Beef and veal,2019,38.493
ARG,Argentina,Beef and veal,2020,38.154
ARG,Argentina,Beef and veal,2021,37.167
ARG,Argentina,Beef and veal,2022,36.58
ARG,Argentina,Beef and veal,2023,36.557
ARG,Argentina,Beef and veal,2024,36.564
ARG,Argentina,Beef and veal,2025,36.557
ARG,Argentina,Beef and veal,2026,36.54
ARG,Argentina,Beef and veal,2027,36.53
ARG,Argentina,Beef and veal,2028,36.529
ARG,Argentina,Beef and veal,2029,36.532
ARG,Argentina,Beef and veal,2030,36.531
BRA,Brazil,Beef and veal,1990,20.745
BRA,Brazil,Beef and veal,1991,20.761
BRA,Brazil,Beef and veal,1992,20.568
BRA,Brazil,Beef and veal,1993,20.646
BRA,Brazil,Beef and veal,1994,22.54
BRA,Brazil,Beef and veal,1995,25.002
BRA,Brazil,Beef and veal,1996,26.519
BRA,Brazil,Beef and veal,1997,24.749
BRA,Brazil,Beef and veal,1998,23.485
BRA,Brazil,Beef and veal,1999,25.049
BRA,Brazil,Beef and veal,2000,25.323
BRA,Brazil,Beef and veal,2001,25.037
BRA,Brazil,Beef and veal,2002,25.721
BRA,Brazil,Beef and veal,2003,29.734
BRA,Brazil,Beef and veal,2004,27.655
BRA,Brazil,Beef and veal,2005,29.724
BRA,Brazil,Beef and veal,2006,32.032
BRA,Brazil,Beef and veal,2007,30.677
BRA,Brazil,Beef and veal,2008,26.872
BRA,Brazil,Beef and veal,2009,25.946
BRA,Brazil,Beef and veal,2010,26.267
BRA,Brazil,Beef and veal,2011,25.75
BRA,Brazil,Beef and veal,2012,25.973
BRA,Brazil,Beef and veal,2013,27.503
BRA,Brazil,Beef and veal,2014,27.677
BRA,Brazil,Beef and veal,2015,24.543
BRA,Brazil,Beef and veal,2016,24.938
BRA,Brazil,Beef and veal,2017,24.909
BRA,Brazil,Beef and veal,2018,24.78
BRA,Brazil,Beef and veal,2019,23.257
BRA,Brazil,Beef and veal,2020,24.042
BRA,Brazil,Beef and veal,2021,23.746
BRA,Brazil,Beef and veal,2022,23.552
BRA,Brazil,Beef and veal,2023,23.523
BRA,Brazil,Beef and veal,2024,23.485
BRA,Brazil,Beef and veal,2025,23.411
BRA,Brazil,Beef and veal,2026,23.155
BRA,Brazil,Beef and veal,2027,22.95
BRA,Brazil,Beef and veal,2028,22.794
BRA,Brazil,Beef and veal,2029,22.649
BRA,Brazil,Beef and veal,2030,22.485
PRY,Paraguay,Beef and veal,1990,14.228
PRY,Paraguay,Beef and veal,1991,28.362
PRY,Paraguay,Beef and veal,1992,31.681
PRY,Paraguay,Beef and veal,1993,29.642
PRY,Paraguay,Beef and veal,1994,29.031
PRY,Paraguay,Beef and veal,1995,29.87
PRY,Paraguay,Beef and veal,1996,28.448
PRY,Paraguay,Beef and veal,1997,27.691
PRY,Paraguay,Beef and veal,1998,26.385
PRY,Paraguay,Beef and veal,1999,30.132
PRY,Paraguay,Beef and veal,2000,24.397
PRY,Paraguay,Beef and veal,2001,22.385
PRY,Paraguay,Beef and veal,2002,20.629
PRY,Paraguay,Beef and veal,2003,22.953
PRY,Paraguay,Beef and veal,2004,14.081
PRY,Paraguay,Beef and veal,2005,9.942
PRY,Paraguay,Beef and veal,2006,11.09
PRY,Paraguay,Beef and veal,2007,10.085
PRY,Paraguay,Beef and veal,2008,10.242
PRY,Paraguay,Beef and veal,2009,10.002
PRY,Paraguay,Beef and veal,2010,9.242
PRY,Paraguay,Beef and veal,2011,18.554
PRY,Paraguay,Beef and veal,2012,7.931
PRY,Paraguay,Beef and veal,2013,9.241
PRY,Paraguay,Beef and veal,2014,11.629
PRY,Paraguay,Beef and veal,2015,9.858
PRY,Paraguay,Beef and veal,2016,11.391
PRY,Paraguay,Beef and veal,2017,18.767
PRY,Paraguay,Beef and veal,2018,16.417
PRY,Paraguay,Beef and veal,2019,16.107
PRY,Paraguay,Beef and veal,2020,13.18
PRY,Paraguay,Beef and veal,2021,13.345
PRY,Paraguay,Beef and veal,2022,13.349
PRY,Paraguay,Beef and veal,2023,13.403
PRY,Paraguay,Beef and veal,2024,13.473
PRY,Paraguay,Beef and veal,2025,13.52
PRY,Paraguay,Beef and veal,2026,13.546
PRY,Paraguay,Beef and veal,2027,13.566
PRY,Paraguay,Beef and veal,2028,13.586
PRY,Paraguay,Beef and veal,2029,13.6
PRY,Paraguay,Beef and veal,2030,13.606
PER,Peru,Beef and veal,1990,3.916
PER,Peru,Beef and veal,1991,3.716
PER,Peru,Beef and veal,1992,3.498
PER,Peru,Beef and veal,1993,3.38
PER,Peru,Beef and veal,1994,3.154
PER,Peru,Beef and veal,1995,3.352
PER,Peru,Beef and veal,1996,3.375
PER,Peru,Beef and veal,1997,3.569
PER,Peru,Beef and veal,1998,3.573
PER,Peru,Beef and veal,1999,3.741
PER,Peru,Beef and veal,2000,3.527
PER,Peru,Beef and veal,2001,3.483
PER,Peru,Beef and veal,2002,3.585
PER,Peru,Beef and veal,2003,3.698
PER,Peru,Beef and veal,2004,3.797
PER,Peru,Beef and veal,2005,3.992
PER,Peru,Beef and veal,2006,4.143
PER,Peru,Beef and veal,2007,4.154
PER,Peru,Beef and veal,2008,4.108
PER,Peru,Beef and veal,2009,4.107
PER,Peru,Beef and veal,2010,4.27
PER,Peru,Beef and veal,2011,4.401
PER,Peru,Beef and veal,2012,4.548
PER,Peru,Beef and veal,2013,4.69
PER,Peru,Beef and veal,2014,4.697
PER,Peru,Beef and veal,2015,4.64
PER,Peru,Beef and veal,2016,4.488
PER,Peru,Beef and veal,2017,4.327
PER,Peru,Beef and veal,2018,4.312
PER,Peru,Beef and veal,2019,4.345
PER,Peru,Beef and veal,2020,4.342
PER,Peru,Beef and veal,2021,4.252
PER,Peru,Beef and veal,2022,4.267
PER,Peru,Beef and veal,2023,4.287
PER,Peru,Beef and veal,2024,4.307
PER,Peru,Beef and veal,2025,4.32
PER,Peru,Beef and veal,2026,4.334
PER,Peru,Beef and veal,2027,4.351
PER,Peru,Beef and veal,2028,4.368
PER,Peru,Beef and veal,2029,4.385
PER,Peru,Beef and veal,2030,4.402
CHN,China,Beef and veal,1990,0.639
CHN,China,Beef and veal,1991,0.75
CHN,China,Beef and veal,1992,1.001
CHN,China,Beef and veal,1993,1.256
CHN,China,Beef and veal,1994,1.523
CHN,China,Beef and veal,1995,1.954
CHN,China,Beef and veal,1996,1.944
CHN,China,Beef and veal,1997,2.402
CHN,China,Beef and veal,1998,2.601
CHN,China,Beef and veal,1999,2.739
CHN,China,Beef and veal,2000,2.762
CHN,China,Beef and veal,2001,2.716
CHN,China,Beef and veal,2002,2.782
CHN,China,Beef and veal,2003,2.864
CHN,China,Beef and veal,2004,2.928
CHN,China,Beef and veal,2005,2.934
CHN,China,Beef and veal,2006,3.025
CHN,China,Beef and veal,2007,3.194
CHN,China,Beef and veal,2008,3.149
CHN,China,Beef and veal,2009,3.193
CHN,China,Beef and veal,2010,3.187
CHN,China,Beef and veal,2011,3.073
CHN,China,Beef and veal,2012,3.106
CHN,China,Beef and veal,2013,3.23
CHN,China,Beef and veal,2014,3.222
CHN,China,Beef and veal,2015,3.329
CHN,China,Beef and veal,2016,3.309
CHN,China,Beef and veal,2017,3.43
CHN,China,Beef and veal,2018,3.611
CHN,China,Beef and veal,2019,4.036
CHN,China,Beef and veal,2020,4.271
CHN,China,Beef and veal,2021,4.234
CHN,China,Beef and veal,2022,4.199
CHN,China,Beef and veal,2023,4.165
CHN,China,Beef and veal,2024,4.178
CHN,China,Beef and veal,2025,4.189
CHN,China,Beef and veal,2026,4.201
CHN,China,Beef and veal,2027,4.216
CHN,China,Beef and veal,2028,4.236
CHN,China,Beef and veal,2029,4.256
CHN,China,Beef and veal,2030,4.274
IND,India,Beef and veal,1990,1.644
IND,India,Beef and veal,1991,1.617
IND,India,Beef and veal,1992,1.61
IND,India,Beef and veal,1993,1.571
IND,India,Beef and veal,1994,1.536
IND,India,Beef and veal,1995,1.482
IND,India,Beef and veal,1996,1.463
IND,India,Beef and veal,1997,1.43
IND,India,Beef and veal,1998,1.423
IND,India,Beef and veal,1999,1.391
IND,India,Beef and veal,2000,1.277
IND,India,Beef and veal,2001,1.248
IND,India,Beef and veal,2002,1.2
IND,India,Beef and veal,2003,1.175
IND,India,Beef and veal,2004,1.151
IND,India,Beef and veal,2005,1.085
IND,India,Beef and veal,2006,1.06
IND,India,Beef and veal,2007,1.068
IND,India,Beef and veal,2008,1.062
IND,India,Beef and veal,2009,1.091
IND,India,Beef and veal,2010,0.938
IND,India,Beef and veal,2011,0.733
IND,India,Beef and veal,2012,0.668
IND,India,Beef and veal,2013,0.516
IND,India,Beef and veal,2014,0.347
IND,India,Beef and veal,2015,0.447
IND,India,Beef and veal,2016,0.454
IND,India,Beef and veal,2017,0.398
IND,India,Beef and veal,2018,0.573
IND,India,Beef and veal,2019,0.56
IND,India,Beef and veal,2020,0.471
IND,India,Beef and veal,2021,0.468
IND,India,Beef and veal,2022,0.465
IND,India,Beef and veal,2023,0.464
IND,India,Beef and veal,2024,0.464
IND,India,Beef and veal,2025,0.462
IND,India,Beef and veal,2026,0.459
IND,India,Beef and veal,2027,0.457
IND,India,Beef and veal,2028,0.455
IND,India,Beef and veal,2029,0.453
IND,India,Beef and veal,2030,0.451
IDN,Indonesia,Beef and veal,1990,1.18
IDN,Indonesia,Beef and veal,1991,1.189
IDN,Indonesia,Beef and veal,1992,1.292
IDN,Indonesia,Beef and veal,1993,1.475
IDN,Indonesia,Beef and veal,1994,1.414
IDN,Indonesia,Beef and veal,1995,1.314
IDN,Indonesia,Beef and veal,1996,1.461
IDN,Indonesia,Beef and veal,1997,1.492
IDN,Indonesia,Beef and veal,1998,1.363
IDN,Indonesia,Beef and veal,1999,1.289
IDN,Indonesia,Beef and veal,2000,1.398
IDN,Indonesia,Beef and veal,2001,1.321
IDN,Indonesia,Beef and veal,2002,1.25
IDN,Indonesia,Beef and veal,2003,1.34
IDN,Indonesia,Beef and veal,2004,1.582
IDN,Indonesia,Beef and veal,2005,1.315
IDN,Indonesia,Beef and veal,2006,1.446
IDN,Indonesia,Beef and veal,2007,1.307
IDN,Indonesia,Beef and veal,2008,1.458
IDN,Indonesia,Beef and veal,2009,1.562
IDN,Indonesia,Beef and veal,2010,1.707
IDN,Indonesia,Beef and veal,2011,1.725
IDN,Indonesia,Beef and veal,2012,1.665
IDN,Indonesia,Beef and veal,2013,1.684
IDN,Indonesia,Beef and veal,2014,1.732
IDN,Indonesia,Beef and veal,2015,1.657
IDN,Indonesia,Beef and veal,2016,1.885
IDN,Indonesia,Beef and veal,2017,1.758
IDN,Indonesia,Beef and veal,2018,1.91
IDN,Indonesia,Beef and veal,2019,1.987
IDN,Indonesia,Beef and veal,2020,1.868
IDN,Indonesia,Beef and veal,2021,1.86
IDN,Indonesia,Beef and veal,2022,1.851
IDN,Indonesia,Beef and veal,2023,1.847
IDN,Indonesia,Beef and veal,2024,1.843
IDN,Indonesia,Beef and veal,2025,1.835
IDN,Indonesia,Beef and veal,2026,1.827
IDN,Indonesia,Beef and veal,2027,1.82
IDN,Indonesia,Beef and veal,2028,1.813
IDN,Indonesia,Beef and veal,2029,1.806
IDN,Indonesia,Beef and veal,2030,1.799
IRN,Iran,Beef and veal,1990,4.291
IRN,Iran,Beef and veal,1991,3.541
IRN,Iran,Beef and veal,1992,3.405
IRN,Iran,Beef and veal,1993,3.811
IRN,Iran,Beef and veal,1994,3.655
IRN,Iran,Beef and veal,1995,3.519
IRN,Iran,Beef and veal,1996,4.337
IRN,Iran,Beef and veal,1997,4.288
IRN,Iran,Beef and veal,1998,4.261
IRN,Iran,Beef and veal,1999,3.537
IRN,Iran,Beef and veal,2000,3.171
IRN,Iran,Beef and veal,2001,3.603
IRN,Iran,Beef and veal,2002,3.818
IRN,Iran,Beef and veal,2003,3.851
IRN,Iran,Beef and veal,2004,4.255
IRN,Iran,Beef and veal,2005,3.992
IRN,Iran,Beef and veal,2006,4.262
IRN,Iran,Beef and veal,2007,4.941
IRN,Iran,Beef and veal,2008,4.009
IRN,Iran,Beef and veal,2009,4.383
IRN,Iran,Beef and veal,2010,5.741
IRN,Iran,Beef and veal,2011,5.215
IRN,Iran,Beef and veal,2012,4.275
IRN,Iran,Beef and veal,2013,4.348
IRN,Iran,Beef and veal,2014,4.598
IRN,Iran,Beef and veal,2015,4.416
IRN,Iran,Beef and veal,2016,4.958
IRN,Iran,Beef and veal,2017,5.312
IRN,Iran,Beef and veal,2018,5.022
IRN,Iran,Beef and veal,2019,4.219
IRN,Iran,Beef and veal,2020,3.146
IRN,Iran,Beef and veal,2021,3.146
IRN,Iran,Beef and veal,2022,3.136
IRN,Iran,Beef and veal,2023,3.144
IRN,Iran,Beef and veal,2024,3.156
IRN,Iran,Beef and veal,2025,3.165
IRN,Iran,Beef and veal,2026,3.18
IRN,Iran,Beef and veal,2027,3.193
IRN,Iran,Beef and veal,2028,3.209
IRN,Iran,Beef and veal,2029,3.225
IRN,Iran,Beef and veal,2030,3.241
KAZ,Kazakhstan,Beef and veal,1990,0
KAZ,Kazakhstan,Beef and veal,1991,0
KAZ,Kazakhstan,Beef and veal,1992,25.471
KAZ,Kazakhstan,Beef and veal,1993,28.176
KAZ,Kazakhstan,Beef and veal,1994,26.856
KAZ,Kazakhstan,Beef and veal,1995,22.791
KAZ,Kazakhstan,Beef and veal,1996,19.684
KAZ,Kazakhstan,Beef and veal,1997,16.548
KAZ,Kazakhstan,Beef and veal,1998,15.854
KAZ,Kazakhstan,Beef and veal,1999,15.877
KAZ,Kazakhstan,Beef and veal,2000,14.715
KAZ,Kazakhstan,Beef and veal,2001,14.047
KAZ,Kazakhstan,Beef and veal,2002,14.361
KAZ,Kazakhstan,Beef and veal,2003,15.159
KAZ,Kazakhstan,Beef and veal,2004,15.883
KAZ,Kazakhstan,Beef and veal,2005,16.951
KAZ,Kazakhstan,Beef and veal,2006,18.258
KAZ,Kazakhstan,Beef and veal,2007,19.445
KAZ,Kazakhstan,Beef and veal,2008,19.708
KAZ,Kazakhstan,Beef and veal,2009,18.831
KAZ,Kazakhstan,Beef and veal,2010,19.297
KAZ,Kazakhstan,Beef and veal,2011,18.804
KAZ,Kazakhstan,Beef and veal,2012,18.353
KAZ,Kazakhstan,Beef and veal,2013,18.517
KAZ,Kazakhstan,Beef and veal,2014,18.575
KAZ,Kazakhstan,Beef and veal,2015,18.649
KAZ,Kazakhstan,Beef and veal,2016,18.556
KAZ,Kazakhstan,Beef and veal,2017,19.424
KAZ,Kazakhstan,Beef and veal,2018,19.885
KAZ,Kazakhstan,Beef and veal,2019,20.975
KAZ,Kazakhstan,Beef and veal,2020,20.657
KAZ,Kazakhstan,Beef and veal,2021,20.466
KAZ,Kazakhstan,Beef and veal,2022,20.51
KAZ,Kazakhstan,Beef and veal,2023,20.586
KAZ,Kazakhstan,Beef and veal,2024,20.549
KAZ,Kazakhstan,Beef and veal,2025,20.503
KAZ,Kazakhstan,Beef and veal,2026,20.437
KAZ,Kazakhstan,Beef and veal,2027,20.363
KAZ,Kazakhstan,Beef and veal,2028,20.29
KAZ,Kazakhstan,Beef and veal,2029,20.208
KAZ,Kazakhstan,Beef and veal,2030,20.119
MYS,Malaysia,Beef and veal,1990,2.585
MYS,Malaysia,Beef and veal,1991,2.913
MYS,Malaysia,Beef and veal,1992,2.95
MYS,Malaysia,Beef and veal,1993,3.002
MYS,Malaysia,Beef and veal,1994,3.237
MYS,Malaysia,Beef and veal,1995,3.532
MYS,Malaysia,Beef and veal,1996,3.827
MYS,Malaysia,Beef and veal,1997,3.744
MYS,Malaysia,Beef and veal,1998,3.276
MYS,Malaysia,Beef and veal,1999,3.548
MYS,Malaysia,Beef and veal,2000,4.202
MYS,Malaysia,Beef and veal,2001,2.49
MYS,Malaysia,Beef and veal,2002,4.401
MYS,Malaysia,Beef and veal,2003,4.352
MYS,Malaysia,Beef and veal,2004,5.2
MYS,Malaysia,Beef and veal,2005,5.099
MYS,Malaysia,Beef and veal,2006,4.821
MYS,Malaysia,Beef and veal,2007,4.7
MYS,Malaysia,Beef and veal,2008,4.238
MYS,Malaysia,Beef and veal,2009,4.536
MYS,Malaysia,Beef and veal,2010,4.571
MYS,Malaysia,Beef and veal,2011,4.841
MYS,Malaysia,Beef and veal,2012,4.945
MYS,Malaysia,Beef and veal,2013,5.366
MYS,Malaysia,Beef and veal,2014,5.452
MYS,Malaysia,Beef and veal,2015,5.913
MYS,Malaysia,Beef and veal,2016,5.491
MYS,Malaysia,Beef and veal,2017,5.232
MYS,Malaysia,Beef and veal,2018,5.293
MYS,Malaysia,Beef and veal,2019,4.949
MYS,Malaysia,Beef and veal,2020,5.119
MYS,Malaysia,Beef and veal,2021,5.249
MYS,Malaysia,Beef and veal,2022,5.381
